plate_id,experiment,girlboss,seedling,genotype,ATP_conc,day3_date,day3_root,day4_date,day4_root,day5_date,day5_root,day6_date,day6_root,day7_date,day7_root
1_KO_controla_j,1,J,3,KO,0,9/24/2021 10:58:00 AM,0.684,9/25/2021 11:31:00 AM,1.201,9/26/2021 10:26:00 AM,2.397,9/27/2021 11:42:00 AM,2.848,9/28/2021 10:41:00 AM,3.278
1_KO_controla_j,1,J,4,KO,0,9/24/2021 10:58:00 AM,0.583,9/25/2021 11:31:00 AM,1.413,9/26/2021 10:26:00 AM,1.934,9/27/2021 11:42:00 AM,2.266,9/28/2021 10:41:00 AM,3.17
1_KO_controla_j,1,J,5,KO,0,9/24/2021 10:58:00 AM,NG,9/25/2021 11:31:00 AM,NG,9/26/2021 10:26:00 AM,NG,9/27/2021 11:42:00 AM,NG,9/28/2021 10:41:00 AM,NG
1_KO_controla_j,1,J,6,KO,0,9/24/2021 10:58:00 AM,0.731,9/25/2021 11:31:00 AM,1.215,9/26/2021 10:26:00 AM,2.089,9/27/2021 11:42:00 AM,2.695,9/28/2021 10:41:00 AM,3.405
1_KO_controla_j,1,J,7,KO,0,9/24/2021 10:58:00 AM,0.504,9/25/2021 11:31:00 AM,1.04,9/26/2021 10:26:00 AM,2.174,9/27/2021 11:42:00 AM,2.406,9/28/2021 10:41:00 AM,2.879
1_KO_controla_j,1,J,8,KO,0,9/24/2021 10:58:00 AM,0.573,9/25/2021 11:31:00 AM,1.007,9/26/2021 10:26:00 AM,2.06,9/27/2021 11:42:00 AM,2.421,9/28/2021 10:41:00 AM,3.06
1_KO_controla_j,1,J,9,KO,0,9/24/2021 10:58:00 AM,0.6,9/25/2021 11:31:00 AM,1.167,9/26/2021 10:26:00 AM,1.4,9/27/2021 11:42:00 AM,2.987,9/28/2021 10:41:00 AM,3.156
1_KO_controla_j,1,J,10,KO,0,9/24/2021 10:58:00 AM,NG,9/25/2021 11:31:00 AM,0.469,9/26/2021 10:26:00 AM,0.793,9/27/2021 11:42:00 AM,0.955,9/28/2021 10:41:00 AM,1.11
1_KO_controla_j,1,J,11,KO,0,9/24/2021 10:58:00 AM,0.642,9/25/2021 11:31:00 AM,1.277,9/26/2021 10:26:00 AM,1.446,9/27/2021 11:42:00 AM,1.886,9/28/2021 10:41:00 AM,2.801
1_KO_controla_j,1,J,12,KO,0,9/24/2021 10:58:00 AM,0.605,9/25/2021 11:31:00 AM,1.046,9/26/2021 10:26:00 AM,1.6,9/27/2021 11:42:00 AM,2.488,9/28/2021 10:41:00 AM,2.894
1_KO_controla_j,1,J,13,KO,0,9/24/2021 10:58:00 AM,0.748,9/25/2021 11:31:00 AM,1.348,9/26/2021 10:26:00 AM,1.823,9/27/2021 11:42:00 AM,2.673,9/28/2021 10:41:00 AM,3.36
1_KO_controla_j,1,J,14,KO,0,9/24/2021 10:58:00 AM,0.435,9/25/2021 11:31:00 AM,1.271,9/26/2021 10:26:00 AM,1.719,9/27/2021 11:42:00 AM,2.019,9/28/2021 10:41:00 AM,2.66
1_KO_controla_j,1,J,15,KO,0,9/24/2021 10:58:00 AM,0.671,9/25/2021 11:31:00 AM,1.422,9/26/2021 10:26:00 AM,2.095,9/27/2021 11:42:00 AM,3.069,9/28/2021 10:41:00 AM,4.089
1_KO_controla_j,1,J,16,KO,0,9/24/2021 10:58:00 AM,0.583,9/25/2021 11:31:00 AM,1.175,9/26/2021 10:26:00 AM,1.866,9/27/2021 11:42:00 AM,2.678,9/28/2021 10:41:00 AM,3.395
1_KO_controla_j,1,J,17,KO,0,9/24/2021 10:58:00 AM,0.539,9/25/2021 11:31:00 AM,0.843,9/26/2021 10:26:00 AM,1.794,9/27/2021 11:42:00 AM,1.961,9/28/2021 10:41:00 AM,2.821
